date,SET,StTimes,KLSE
4/20/2018,1.911812632,2.037759849,1.026572955
4/27/2018,-1.299713767,0.107124038,-1.294530263
5/4/2018,0.103994231,-0.89378195,-1.168069848
5/11/2018,-0.786286413,0.696786624,0.253772836
5/18/2018,-0.668165322,-1.152216301,0.4317747
5/25/2018,-0.741553673,-0.455520844,-3.127394171
6/1/2018,-1.236063966,-2.470179222,-2.308630353
6/8/2018,0.129000035,0.258163165,1.241422569
6/15/2018,-1.005010122,-2.344839587,-0.93444368
6/22/2018,-4.182896146,-2.087030702,-3.914352148
6/29/2018,-2.439326536,-0.570462644,-0.156543089
7/6/2018,1.194903232,-2.380106533,-1.647550499
7/13/2018,1.765394438,2.124326456,3.430555053
7/20/2018,1.661787241,1.143012484,1.883505028
7/27/2018,1.826949089,0.819898264,0.821274775
8/3/2018,0.598719993,-1.798033785,0.617037202
8/10/2018,-0.35868443,0.581635741,1.431209313
8/17/2018,-0.937580484,-2.320321152,-1.241511313
8/24/2018,0.812059173,0.110861304,1.398663135
8/31/2018,1.036968479,0.014938193,0.610213428
9/7/2018,-1.881576557,-2.491988427,-1.1324223
9/14/2018,1.918164155,0.858671595,0.254792765
9/21/2018,1.949848022,1.763930923,0.380699884
9/28/2018,0.016512315,1.216127475,-0.970652414
10/5/2018,-2.064538244,-1.461636329,-0.896289226
10/12/2018,-1.425969817,-4.47983477,-2.646189482
10/19/2018,-1.67955269,-0.217232557,0.080857557
10/26/2018,-2.362957127,-2.999298486,-2.874407309
11/2/2018,3.19466578,4.743342433,1.814040613
11/9/2018,-0.795142622,-1.240499186,-0.337818414
11/16/2018,-2.02942016,0.182745682,-0.100161966
11/23/2018,-0.792119828,-1.014009461,-0.617238738
11/30/2018,1.207159486,2.110903164,-0.949132354
12/7/2018,0.497602636,-0.208389266,0.040471373
12/14/2018,-2.487672156,-1.09984448,-1.111754158
12/21/2018,-0.881189434,-1.014195882,0.499364829
12/28/2018,-1.991069855,0.242316254,1.296135444
1/4/2019,0.716789572,0.189770141,-1.326075026
1/11/2019,1.381410733,4.456559548,0.80167444
1/18/2019,-0.834383505,0.799943235,0.533265075
1/25/2019,2.485014338,-0.687459041,0.519267357
2/1/2019,1.696518879,-0.424664967,-1.034117046
2/8/2019,0.016953873,0.418106863,0.177445485
2/15/2019,-0.896430643,1.170497298,0.136874716
2/22/2019,1.350691319,0.926632373,1.911355013
3/1/2019,-1.076165314,-1.525382796,-1.207432163
3/8/2019,-0.692027362,-0.764622421,-1.234094215
3/15/2019,-0.279510823,0.134770699,0.038090251
3/22/2019,1.266574792,0.371787063,-0.829354658
3/29/2019,-0.465153931,0.024280231,-1.391441328
4/5/2019,0.458472018,3.35919165,-0.110791869
4/12/2019,0.863119768,0.280707422,-0.711498793
4/19/2019,0.818705747,0.467097484,-0.49811925
4/26/2019,-0.416012572,0.279512691,1.00048374
5/3/2019,0.711257556,1.047238592,-0.065940509
5/10/2019,-1.82471241,-3.564546066,-1.664667686
5/17/2019,-2.49214568,-2.100414308,-0.30538363
5/24/2019,0.373034015,-1.115871884,-0.439495289
5/31/2019,0.377202597,-1.658209172,3.228271032
6/7/2019,2.033231095,1.544576024,-0.086664309
6/14/2019,1.132361017,1.763724087,-0.650861797
6/21/2019,2.644225255,3.018858442,2.625976731
6/28/2019,0.765780483,0.006322435,-0.602203134
7/5/2019,0.051421755,1.351610339,0.620035015
7/12/2019,0.020792302,-0.281671476,-0.780438212
7/19/2019,0.202498706,0.612298321,-0.676758482
7/26/2019,-0.992168738,-0.421258106,-0.61884867
8/2/2019,-1.954991908,-3.09917677,-1.294785275
8/9/2019,-2.043035067,-2.867048111,-0.722439065
8/16/2019,-1.172454961,-1.71583641,-0.984990557
8/23/2019,0.932259778,-0.150352296,0.630193294
8/30/2019,0.499152963,-0.123213144,0.174454563
9/6/2019,0.910688463,1.214540606,-0.476900497
9/13/2019,-0.486192517,2.108646923,-0.200890975
9/20/2019,-1.562114866,-1.626424725,-0.240100657
9/27/2019,0.460982048,-1.083489378,-0.834189433
10/4/2019,-2.326459196,-1.523887523,-1.685055832
10/11/2019,1.240130251,1.150145181,-0.053298915
10/18/2019,0.33339197,0.00610135,0.914970945
10/25/2019,-2.366214636,2.265922725,-0.073221594
11/1/2019,-0.047711722,1.368697087,1.475682257
11/8/2019,2.806673889,1.073969357,1.023402114
11/15/2019,-2.198799727,-0.78239286,-0.934947893
11/22/2019,-0.281879591,-0.408693571,0.130969222
11/29/2019,-0.447259638,-0.988547781,-2.222609206
12/6/2019,-2.00668409,0.024731437,0.428091051
12/13/2019,0.952479351,0.603550725,0.173270524
12/20/2019,-0.062920465,-0.051661574,2.453177394
12/27/2019,0.336386514,0.439204796,0.026701524
12/31/2019,0.10259464,-0.11474008,-1.365915147
