date,price
2002-10-11,1.7068880796432495
2002-10-14,1.6752792596817017
2002-10-15,1.6436697244644165
2002-10-16,1.6436697244644165
2002-10-17,1.622597575187683
2002-10-18,1.6120613813400269
2002-10-21,1.5804523229599
2002-10-22,1.6015245914459229
2002-10-23,1.6015245914459229
2002-10-24,1.6015245914459229
2002-10-25,1.6015245914459229
2002-10-28,1.6331336498260498
2002-10-29,1.622597575187683
2002-10-30,1.6331336498260498
2002-10-31,1.622597575187683
2002-11-01,1.6331336498260498
2002-11-04,1.622597575187683
2002-11-05,1.6331336498260498
2002-11-06,1.6436697244644165
2002-11-07,1.6436697244644165
2002-11-08,1.6752792596817017
2002-11-11,1.6647429466247559
2002-11-12,1.622597575187683
2002-11-13,1.6752792596817017
2002-11-14,1.6436697244644165
2002-11-15,1.6331336498260498
2002-11-18,1.6436697244644165
2002-11-19,1.6436697244644165
2002-11-20,1.6331336498260498
2002-11-21,1.65420663356781
2002-11-22,1.65420663356781
2002-11-25,1.622597575187683
2002-11-26,1.622597575187683
2002-11-27,1.622597575187683
2002-11-28,1.622597575187683
2002-11-29,1.6331336498260498
2002-12-02,1.6331336498260498
2002-12-03,1.622597575187683
2002-12-04,1.65420663356781
2002-12-05,1.65420663356781
2002-12-06,1.6963520050048828
2002-12-09,1.6752792596817017
2002-12-10,1.6752792596817017
2002-12-11,1.6752792596817017
2002-12-12,1.685815453529358
2002-12-13,1.6963520050048828
2002-12-16,1.6963520050048828
2002-12-17,1.7279608249664307
2002-12-18,1.7279608249664307
2002-12-19,1.7279608249664307
2002-12-20,1.7384977340698242
2002-12-23,1.7384977340698242
2002-12-24,1.7701060771942139
2002-12-25,1.7595701217651367
2002-12-26,1.7911790609359741
2002-12-27,1.7806426286697388
2002-12-30,1.7806426286697388
2002-12-31,1.7806426286697388
2003-01-01,1.7806426286697388
2003-01-02,1.7911790609359741
2003-01-03,1.7806426286697388
2003-01-06,1.7911790609359741
2003-01-07,1.80171537399292
2003-01-08,1.7384977340698242
2003-01-09,1.7279608249664307
2003-01-10,1.7068880796432495
2003-01-13,1.7279608249664307
2003-01-14,1.7595701217651367
2003-01-15,1.7384977340698242
2003-01-16,1.7595701217651367
2003-01-17,1.7595701217651367
2003-01-20,1.7806426286697388
2003-01-21,1.7806426286697388
2003-01-22,1.7806426286697388
2003-01-23,1.7701060771942139
2003-01-24,1.7806426286697388
2003-01-27,1.7911790609359741
2003-01-28,1.7911790609359741
2003-01-29,1.80171537399292
2003-01-30,1.7911790609359741
2003-01-31,1.8122516870498657
2003-02-03,1.8122516870498657
2003-02-04,1.7911790609359741
2003-02-05,1.7911790609359741
2003-02-06,1.8122516870498657
2003-02-07,1.8649334907531738
2003-02-10,1.8649334907531738
2003-02-11,1.8543970584869385
2003-02-12,1.8649334907531738
2003-02-13,1.8227877616882324
2003-02-14,1.8333240747451782
2003-02-17,1.8333240747451782
2003-02-18,1.8860063552856445
2003-02-19,1.8754692077636719
2003-02-20,1.8543970584869385
2003-02-21,1.8227877616882324
2003-02-24,1.8227877616882324
2003-02-25,1.8122516870498657
2003-02-26,1.8333240747451782
2003-02-27,1.8438607454299927
2003-02-28,1.8438607454299927
2003-03-03,1.8543970584869385
2003-03-04,1.8438607454299927
2003-03-05,1.8227877616882324
2003-03-06,1.8227877616882324
2003-03-07,1.80171537399292
2003-03-10,1.7911790609359741
2003-03-11,1.7911790609359741
2003-03-12,1.8122516870498657
2003-03-13,1.8543970584869385
2003-03-14,1.8543970584869385
2003-03-17,1.8438607454299927
2003-03-18,1.8122516870498657
2003-03-19,1.7911790609359741
2003-03-20,1.7279608249664307
2003-03-21,1.7701060771942139
2003-03-24,1.7911790609359741
2003-03-25,1.8438607454299927
2003-03-26,1.8543970584869385
2003-03-27,1.8543970584869385
2003-03-28,1.8543970584869385
2003-03-31,1.917615532875061
2003-04-01,1.8860063552856445
2003-04-02,1.9130133390426636
2003-04-03,1.9355194568634033
2003-04-04,1.9355194568634033
2003-04-07,1.9355194568634033
2003-04-08,1.9355194568634033
2003-04-09,1.9355194568634033
2003-04-10,1.9355194568634033
2003-04-11,1.946772575378418
2003-04-14,1.946772575378418
2003-04-15,1.946772575378418
2003-04-16,2.003037691116333
2003-04-17,2.025543212890625
2003-04-18,2.003037691116333
2003-04-21,2.0142908096313477
2003-04-22,2.0367963314056396
2003-04-23,2.025543212890625
2003-04-24,2.025543212890625
2003-04-25,2.0480499267578125
2003-04-28,2.081808090209961
2003-04-29,2.093061923980713
2003-04-30,2.115567922592163
2003-05-01,2.115567922592163
2003-05-02,2.149327039718628
2003-05-05,2.149327039718628
2003-05-06,2.205591917037964
2003-05-07,2.1605799198150635
2003-05-08,2.093061923980713
2003-05-09,2.1268203258514404
2003-05-12,2.1268203258514404
2003-05-13,2.1605799198150635
2003-05-14,2.1605799198150635
2003-05-15,2.1605799198150635
2003-05-16,2.1605799198150635
2003-05-19,2.205591917037964
2003-05-20,2.205591917037964
2003-05-21,2.2280983924865723
2003-05-22,2.2393507957458496
2003-05-23,2.340627908706665
2003-05-26,2.340627908706665
2003-05-27,2.4756643772125244
2003-05-28,2.408146619796753
2003-05-29,2.453158140182495
2003-05-30,2.3856399059295654
2003-06-02,2.430652379989624
2003-06-03,2.543182373046875
2003-06-04,2.6332061290740967
2003-06-05,2.5881946086883545
2003-06-06,2.5881946086883545
2003-06-09,2.610700845718384
2003-06-10,2.678218364715576
2003-06-11,2.6332061290740967
2003-06-12,2.7007246017456055
2003-06-13,2.7232306003570557
2003-06-16,2.7907490730285645
2003-06-17,2.9482908248901367
2003-06-18,2.970796585083008
2003-06-19,3.0158088207244873
2003-06-20,2.993303060531616
2003-06-23,3.060821771621704
2003-06-24,2.993303060531616
2003-06-25,2.970796585083008
2003-06-26,3.038315773010254
2003-06-27,2.970796585083008
2003-06-30,2.993303060531616
2003-07-01,2.993303060531616
2003-07-02,3.1508450508117676
2003-07-03,3.2858810424804688
2003-07-04,3.3308937549591064
2003-07-07,3.3533997535705566
2003-07-08,3.510941743850708
2003-07-09,3.3533997535705566
2003-07-10,3.1283392906188965
2003-07-11,3.2858810424804688
2003-07-14,3.2858810424804688
2003-07-15,3.4659292697906494
2003-07-16,3.4884352684020996
2003-07-17,3.4209177494049072
2003-07-18,3.3308937549591064
2003-07-21,3.2408695220947266
2003-07-22,3.2408695220947266
2003-07-23,3.105832815170288
2003-07-24,3.105832815170288
2003-07-25,3.173351526260376
2003-07-28,3.038315773010254
2003-07-29,3.060821771621704
2003-07-30,3.0158088207244873
2003-07-31,3.1283392906188965
2003-08-01,3.2858810424804688
2003-08-04,3.2858810424804688
2003-08-05,3.173351526260376
2003-08-06,3.1283392906188965
2003-08-07,3.195857048034668
2003-08-08,3.195857048034668
2003-08-11,3.3308937549591064
2003-08-12,3.3308937549591064
2003-08-13,3.3533997535705566
2003-08-14,3.3083877563476563
2003-08-15,3.3308937549591064
2003-08-18,3.2633755207061768
2003-08-19,3.3083877563476563
2003-08-20,3.3308937549591064
2003-08-21,3.3308937549591064
2003-08-22,3.3308937549591064
2003-08-25,3.2858810424804688
2003-08-26,3.2858810424804688
2003-08-27,3.2633755207061768
2003-08-28,3.3083877563476563
2003-08-29,3.2858810424804688
2003-09-01,3.3083877563476563
2003-09-02,3.3083877563476563
2003-09-03,3.2408695220947266
2003-09-04,3.2633755207061768
2003-09-05,3.4434242248535156
2003-09-08,3.4659292697906494
2003-09-09,3.5334482192993164
2003-09-10,3.5334482192993164
2003-09-11,3.4884352684020996
2003-09-12,3.578460216522217
2003-09-15,3.510941743850708
2003-09-16,3.510941743850708
2003-09-17,3.4434242248535156
2003-09-18,3.4884352684020996
2003-09-19,3.5334482192993164
2003-09-22,3.5559542179107666
2003-09-23,3.510941743850708
2003-09-24,3.5559542179107666
2003-09-25,3.5559542179107666
2003-09-26,3.6234726905822754
2003-09-29,3.6234726905822754
2003-09-30,3.7360024452209473
2003-10-01,4.006075382232666
2003-10-02,3.7360024452209473
2003-10-03,3.7360024452209473
2003-10-06,3.5334482192993164
2003-10-07,3.6234726905822754
2003-10-08,3.7360024452209473
2003-10-09,3.758509397506714
2003-10-10,3.781014919281006
2003-10-13,3.803520441055298
2003-10-14,3.7134974002838135
2003-10-15,3.826026678085327
2003-10-16,4.05108642578125
2003-10-17,4.253640651702881
2003-10-20,4.34366512298584
2003-10-21,4.321159839630127
2003-10-22,4.411183834075928
2003-10-23,4.411183834075928
2003-10-24,4.321159839630127
2003-10-27,4.388677597045898
2003-10-28,4.27614688873291
2003-10-29,4.321159839630127
2003-10-30,4.298654079437256
2003-10-31,4.27614688873291
2003-11-03,4.546219348907471
2003-11-04,5.041353225708008
2003-11-05,4.951328754425049
2003-11-06,4.816293239593506
2003-11-07,4.861304759979248
2003-11-10,5.041353225708008
2003-11-11,4.816293239593506
2003-11-12,4.861304759979248
2003-11-13,4.816293239593506
2003-11-14,4.861304759979248
2003-11-17,4.816293239593506
2003-11-18,4.726268768310547
2003-11-19,4.501208782196045
2003-11-20,4.34366512298584
2003-11-21,4.501208782196045
2003-11-24,4.34366512298584
2003-11-25,4.388677597045898
2003-11-26,4.591230392456055
2003-11-27,4.591230392456055
2003-11-28,4.816293239593506
2003-12-01,4.771279811859131
2003-12-02,4.816293239593506
2003-12-03,4.90631628036499
2003-12-04,4.861304759979248
2003-12-05,4.861304759979248
2003-12-08,5.08636474609375
2003-12-09,5.311425685882568
2003-12-10,5.311425685882568
2003-12-11,5.581498146057129
2003-12-12,5.581498146057129
2003-12-15,5.581498146057129
2003-12-16,5.8065595626831055
2003-12-17,5.671521186828613
2003-12-18,5.851571559906006
2003-12-19,6.031617641448975
2003-12-22,6.166653156280518
2003-12-23,6.301690101623535
2003-12-24,6.661787509918213
2003-12-25,6.931858539581299
2003-12-26,7.652053356170654
2003-12-29,7.381980895996094
2003-12-30,8.23720932006836
2003-12-31,8.327232360839844
2004-01-01,8.327232360839844
2004-01-02,8.327232360839844
2004-01-05,8.327232360839844
2004-01-06,7.8771138191223145
2004-01-07,7.4720048904418945
2004-01-08,7.607040882110596
2004-01-09,7.652053356170654
2004-01-12,7.8321027755737305
2004-01-13,7.652053356170654
2004-01-14,7.517018795013428
2004-01-15,7.246945381164551
2004-01-16,7.562029838562012
2004-01-19,7.4720048904418945
2004-01-20,7.426994800567627
2004-01-21,7.336968421936035
2004-01-22,7.381980895996094
2004-01-23,7.426994800567627
2004-01-26,7.246945381164551
2004-01-27,7.426994800567627
2004-01-28,7.201932430267334
2004-01-29,7.156920433044434
2004-01-30,7.201932430267334
2004-02-02,6.886848449707031
2004-02-03,7.021883487701416
2004-02-04,7.156920433044434
2004-02-05,7.246945381164551
2004-02-06,7.021883487701416
2004-02-09,7.246945381164551
2004-02-10,7.426994800567627
2004-02-11,7.787090301513672
2004-02-12,7.652053356170654
2004-02-13,7.742077827453613
2004-02-16,7.517018795013428
2004-02-17,7.787090301513672
2004-02-18,7.607040882110596
2004-02-19,7.4720048904418945
2004-02-20,7.4720048904418945
2004-02-23,7.381980895996094
2004-02-24,7.336968421936035
2004-02-25,7.246945381164551
2004-02-26,7.066896438598633
2004-02-27,7.246945381164551
2004-03-01,7.156920433044434
2004-03-02,7.201932430267334
2004-03-03,7.201932430267334
2004-03-04,7.291956901550293
2004-03-05,7.291956901550293
2004-03-08,7.4720048904418945
2004-03-09,7.562029838562012
2004-03-10,7.4720048904418945
2004-03-11,7.381980895996094
2004-03-12,7.291956901550293
2004-03-15,7.111908435821533
2004-03-16,6.931858539581299
2004-03-17,6.978073596954346
2004-03-18,6.978073596954346
2004-03-19,6.978073596954346
2004-03-22,7.02428674697876
2004-03-23,6.978073596954346
2004-03-24,6.931860446929932
2004-03-25,6.8394365310668945
2004-03-26,6.74700927734375
2004-03-29,6.3773112297058105
2004-03-30,6.423524379730225
2004-03-31,6.469735622406006
2004-04-01,6.885647773742676
2004-04-02,7.116710662841797
2004-04-05,7.393983364105225
2004-04-06,7.393983364105225
2004-04-07,7.116710662841797
2004-04-08,7.116710662841797
2004-04-09,7.02428674697876
2004-04-12,7.20913553237915
2004-04-13,7.20913553237915
2004-04-14,7.20913553237915
2004-04-15,7.20913553237915
2004-04-16,7.3015594482421875
2004-04-19,7.20913553237915
2004-04-20,7.347771644592285
2004-04-21,7.255348205566406
2004-04-22,7.02428674697876
2004-04-23,7.02428674697876
2004-04-26,6.793223857879639
2004-04-27,6.978073596954346
2004-04-28,6.931860446929932
2004-04-29,6.74700927734375
2004-04-30,6.74700927734375
2004-05-03,6.74700927734375
2004-05-04,6.654585838317871
2004-05-05,6.654585838317871
2004-05-06,6.562161445617676
2004-05-07,6.793223857879639
2004-05-10,6.562161445617676
2004-05-11,6.654585838317871
2004-05-12,6.7007975578308105
2004-05-13,6.7007975578308105
2004-05-14,6.654585838317871
2004-05-17,6.515949249267578
2004-05-18,6.515949249267578
2004-05-19,6.8394365310668945
2004-05-20,6.654585838317871
2004-05-21,6.793223857879639
2004-05-24,6.7007975578308105
2004-05-25,6.7007975578308105
2004-05-26,6.74700927734375
2004-05-27,7.1629204750061035
2004-05-28,7.116710662841797
2004-05-31,7.3015594482421875
2004-06-01,7.20913553237915
2004-06-02,7.20913553237915
2004-06-03,7.1629204750061035
2004-06-04,7.116710662841797
2004-06-07,7.02428674697876
2004-06-08,6.885647773742676
2004-06-09,6.931860446929932
2004-06-10,6.978073596954346
2004-06-11,6.978073596954346
2004-06-14,6.978073596954346
2004-06-15,6.931860446929932
2004-06-16,7.02428674697876
2004-06-17,7.116710662841797
2004-06-18,7.1629204750061035
2004-06-21,7.20913553237915
2004-06-22,7.20913553237915
2004-06-23,7.116710662841797
2004-06-24,7.20913553237915
2004-06-25,7.20913553237915
2004-06-28,7.255348205566406
2004-06-29,7.20913553237915
2004-06-30,7.116710662841797
2004-07-01,7.116710662841797
2004-07-02,7.116710662841797
2004-07-05,7.20913553237915
2004-07-06,7.347771644592285
2004-07-07,7.3015594482421875
2004-07-08,7.20913553237915
2004-07-09,7.3015594482421875
2004-07-12,7.255348205566406
2004-07-13,7.347771644592285
2004-07-14,7.20913553237915
2004-07-15,7.116710662841797
2004-07-16,7.02428674697876
2004-07-19,6.885647773742676
2004-07-20,6.885647773742676
2004-07-21,7.116710662841797
2004-07-22,7.02428674697876
2004-07-23,7.02428674697876
2004-07-26,6.978073596954346
2004-07-27,6.931860446929932
2004-07-28,7.02428674697876
2004-07-29,7.02428674697876
2004-07-30,7.070497035980225
2004-08-02,7.070497035980225
2004-08-03,6.978073596954346
2004-08-04,6.931860446929932
2004-08-05,6.885647773742676
2004-08-06,6.8394365310668945
2004-08-09,6.793223857879639
2004-08-10,6.8394365310668945
2004-08-11,6.793223857879639
2004-08-12,6.793223857879639
2004-08-13,6.793223857879639
2004-08-16,6.978073596954346
2004-08-17,7.02428674697876
2004-08-18,6.931860446929932
2004-08-19,6.885647773742676
2004-08-20,6.885647773742676
2004-08-23,6.931860446929932
2004-08-24,6.8394365310668945
2004-08-25,6.931860446929932
2004-08-26,6.978073596954346
2004-08-27,6.978073596954346
2004-08-30,6.885647773742676
2004-08-31,6.931860446929932
2004-09-01,7.116710662841797
2004-09-02,7.1629204750061035
2004-09-03,7.1629204750061035
2004-09-06,7.20913553237915
2004-09-07,7.20913553237915
2004-09-08,7.1629204750061035
2004-09-09,7.255348205566406
2004-09-10,7.20913553237915
2004-09-13,7.255348205566406
2004-09-14,7.3015594482421875
2004-09-15,7.4401960372924805
2004-09-16,7.578832626342773
2004-09-17,7.809896945953369
2004-09-20,7.809896945953369
2004-09-21,7.809896945953369
2004-09-22,7.856107234954834
2004-09-23,7.671256065368652
2004-09-24,7.902320861816406
2004-09-27,7.902320861816406
2004-09-28,7.809896945953369
2004-09-29,7.717473030090332
2004-09-30,7.809896945953369
2004-10-01,7.994744777679443
2004-10-04,8.318231582641602
2004-10-05,8.410658836364746
2004-10-06,8.364441871643066
2004-10-07,8.318231582641602
2004-10-08,8.549293518066406
2004-10-11,8.780356407165527
2004-10-12,8.456869125366211
2004-10-13,8.503082275390625
2004-10-14,8.0409574508667
2004-10-15,8.0409574508667
2004-10-18,8.133380889892578
2004-10-19,8.364441871643066
2004-10-20,8.225805282592773
2004-10-21,8.179598808288574
2004-10-22,8.364441871643066
2004-10-25,8.364441871643066
2004-10-26,8.179598808288574
2004-10-27,7.856107234954834
2004-10-28,7.717473030090332
2004-10-29,7.856107234954834
2004-11-01,7.763683795928955
2004-11-02,7.809896945953369
2004-11-03,7.948532581329346
2004-11-04,7.902320861816406
2004-11-05,7.809896945953369
2004-11-08,7.671256065368652
2004-11-09,7.6250481605529785
2004-11-10,7.53262186050415
2004-11-11,7.6250481605529785
2004-11-12,7.809896945953369
2004-11-15,7.856107234954834
2004-11-16,7.717473030090332
2004-11-17,7.763683795928955
2004-11-18,7.717473030090332
2004-11-19,7.809896945953369
2004-11-22,7.717473030090332
2004-11-23,7.809896945953369
2004-11-24,7.763683795928955
2004-11-25,7.856107234954834
2004-11-26,7.809896945953369
2004-11-29,7.902320861816406
2004-11-30,7.809896945953369
2004-12-01,7.856107234954834
2004-12-02,7.902320861816406
2004-12-03,7.856107234954834
2004-12-06,7.856107234954834
2004-12-07,7.717473030090332
2004-12-08,7.671256065368652
2004-12-09,7.6250481605529785
2004-12-10,7.6250481605529785
2004-12-13,7.6250481605529785
2004-12-14,7.671256065368652
2004-12-15,7.809896945953369
2004-12-16,7.902320861816406
2004-12-17,8.087170600891113
2004-12-20,8.179598808288574
2004-12-21,8.087170600891113
2004-12-22,8.087170600891113
2004-12-23,7.948532581329346
2004-12-24,7.994744777679443
2004-12-27,7.948532581329346
2004-12-28,7.856107234954834
2004-12-29,7.994744777679443
2004-12-30,7.994744777679443
2004-12-31,7.994744777679443
2005-01-04,8.133380889892578
2005-01-05,8.087170600891113
2005-01-06,8.225805282592773
2005-01-07,8.225805282592773
2005-01-10,8.27202033996582
2005-01-11,8.133380889892578
2005-01-12,8.133380889892578
2005-01-13,8.225805282592773
2005-01-14,8.364441871643066
2005-01-17,8.549293518066406
2005-01-18,8.549293518066406
2005-01-19,8.503082275390625
2005-01-20,8.641719818115234
2005-01-21,8.503082275390625
2005-01-24,8.503082275390625
2005-01-25,8.549293518066406
2005-01-26,8.59550666809082
2005-01-27,8.641719818115234
2005-01-28,8.59550666809082
2005-01-31,8.503082275390625
2005-02-01,8.59550666809082
2005-02-02,8.687932968139648
2005-02-03,8.780356407165527
2005-02-04,8.780356407165527
2005-02-07,8.780356407165527
2005-02-08,8.826567649841309
2005-02-09,8.872781753540039
2005-02-10,8.965208053588867
2005-02-11,8.780356407165527
2005-02-14,8.826567649841309
2005-02-15,8.918990135192871
2005-02-16,9.05763053894043
2005-02-17,9.196268081665039
2005-02-18,9.196268081665039
2005-02-21,9.05763053894043
2005-02-22,9.103841781616211
2005-02-24,9.24248218536377
2005-02-25,9.427326202392578
2005-02-28,9.981876373291016
2005-03-01,9.704604148864746
2005-03-02,9.334904670715332
2005-03-03,9.427326202392578
2005-03-04,9.612177848815918
2005-03-07,9.889453887939453
2005-03-08,9.612177848815918
2005-03-09,9.797028541564941
2005-03-10,9.704604148864746
2005-03-11,9.519758224487305
2005-03-14,9.427326202392578
2005-03-15,9.334904670715332
2005-03-16,9.519758224487305
2005-03-17,9.74670124053955
2005-03-18,9.842253684997559
2005-03-21,9.651144981384277
2005-03-22,9.55558967590332
2005-03-23,9.41225814819336
2005-03-24,9.125584602355957
2005-03-25,9.125584602355957
2005-03-28,9.07780933380127
2005-03-29,9.030031204223633
2005-03-30,8.934475898742676
2005-03-31,9.22114086151123
2005-04-01,9.651144981384277
2005-04-04,9.460030555725098
2005-04-05,9.460030555725098
2005-04-07,9.460030555725098
2005-04-08,9.842253684997559
2005-04-11,10.128923416137695
2005-04-12,10.128923416137695
2005-04-18,9.55558967590332
2005-04-19,9.55558967590332
2005-04-20,9.651144981384277
2005-04-21,9.651144981384277
2005-04-22,9.651144981384277
2005-04-25,9.55558967590332
2005-04-26,9.507807731628418
2005-04-27,9.55558967590332
2005-04-28,9.55558967590332
2005-04-29,9.55558967590332
2005-05-03,9.74670124053955
2005-05-04,9.74670124053955
2005-05-06,9.937810897827148
2005-05-09,10.033366203308105
2005-05-10,9.842253684997559
2005-05-11,9.937810897827148
2005-05-12,9.842253684997559
2005-05-13,9.74670124053955
2005-05-16,9.55558967590332
2005-05-17,9.31669807434082
2005-05-18,9.460030555725098
2005-05-19,9.364476203918457
2005-05-20,9.364476203918457
2005-05-24,9.41225814819336
2005-05-25,9.507807731628418
2005-05-26,9.41225814819336
2005-05-27,9.460030555725098
2005-05-30,9.507807731628418
2005-05-31,9.41225814819336
2005-06-01,9.460030555725098
2005-06-02,9.651144981384277
2005-06-03,9.842253684997559
2005-06-06,9.937810897827148
2005-06-07,10.033366203308105
2005-06-08,10.033366203308105
2005-06-09,9.842253684997559
2005-06-10,10.033366203308105
2005-06-13,9.937810897827148
2005-06-14,10.128923416137695
2005-06-15,10.224481582641602
2005-06-16,10.224481582641602
2005-06-17,10.128923416137695
2005-06-20,10.224481582641602
2005-06-21,10.60670280456543
2005-06-22,10.511146545410156
2005-06-23,10.8933687210083
2005-06-24,10.797813415527344
2005-06-27,10.60670280456543
2005-06-28,10.702259063720703
2005-06-29,10.702259063720703
2005-06-30,10.415590286254883
2005-07-04,10.511146545410156
2005-07-05,10.320038795471191
2005-07-06,10.415590286254883
